aubergine,amaranth,asparagus,legumes,beans,chickpeas,lentils,peas,broccoli,cabbage,kohlrabi,cauliflower,celery,endive,fiddleheads,frisee,fennel,greens,kale,spinach,anise,basil,caraway,cilantro,coriander,chamomile,dill,lavender,marjoram,oregano,parsley,rosemary,sage,thyme,lettuce,arugula,mushrooms,nettles,okra,onions,chives,garlic,leek,onion,shallot,peppers,habanero,paprika,radicchio,rhubarb,turnip,radish,courgette,pumpkin,potato,quandong,sunchokes,zucchini
0.31957,0.032018,-0.086206,0.053556,0.06714,0.25183,0.70488,0.15902,0.43168,0.21504,0.50624,0.65119,0.083718,0.27146,0.040325,-0.016618,-0.006686,1.0905,0.72439,0.52847,0.04165,0.40068,-0.021303,-0.18599,-0.25603,-0.46247,0.14094,-0.20037,0.09105,0.22619,-0.015194,0.14023,-0.17775,0.21058,0.077611,0.37905,0.20702,-0.20874,0.31139,-0.19381,-0.13047,-0.18191,0.57009,-0.060077,0.38203,-0.18057,-0.44545,0.18234,0.21763,0.43666,0.54979,-0.081999,0.39941,0.52956,0.099694,0.51235,0.044301,0.47659
-0.032375,0.049357,-0.46909,0.11266,0.37252,0.28978,0.57875,0.53227,0.030894,0.80439,0.22678,0.18377,0.19118,-0.19231,0.32976,-0.56957,0.24414,-0.20321,0.20761,0.033285,-0.18647,0.29069,0.35509,0.19581,0.26388,0.43017,0.36688,0.18428,0.048748,-0.2601,0.18807,0.0061267,-0.23713,0.036942,0.081293,-0.24631,0.37896,0.26574,0.58351,0.55,-0.021211,-0.02493,0.1781,0.132,-0.23766,0.26009,0.19523,0.016431,-0.18766,-0.14719,0.40323,0.22173,-0.14345,-0.29527,0.085401,-0.47535,-0.15207,0.16234
0.21286,0.51409,-0.31358,-0.045789,0.53098,0.26326,0.17161,0.3633,-0.25531,0.13458,0.12869,-0.0034354,0.087036,0.37108,-0.44141,0.53242,-0.13345,0.4868,-0.00055057,-0.035987,-0.084891,0.31053,0.2042,0.14007,0.22398,0.65653,0.37512,0.33909,0.73101,0.27312,0.27175,0.34543,0.23836,0.33645,0.1249,0.15591,-0.20828,0.078746,0.28024,0.23923,0.27637,0.086676,-0.25112,0.22603,0.29314,0.13706,0.21752,0.2108,-0.3323,0.29428,0.77169,0.53069,0.44215,0.43622,0.46,0.010255,-0.39529,-0.21833
-0.16102,-0.27581,-0.29387,0.07563,0.29953,0.051606,0.23599,0.36675,-0.0047189,-0.29689,-0.52775,0.10904,0.17149,-0.37136,0.019067,-0.50898,-0.42608,-0.28082,-0.28129,-0.13929,-0.3989,-0.22739,-0.17955,-0.22725,-0.63539,-0.16946,0.17976,0.16977,0.18427,-0.058859,0.28747,-0.37731,-0.14405,0.061169,-0.1862,-0.21946,-0.079308,-0.28641,0.19201,-0.048702,0.25876,-0.17646,-0.34334,0.26888,-0.33569,-0.024769,0.13483,-0.12307,-0.44713,0.068352,-0.27436,-0.40696,-0.14886,-0.050259,0.46886,0.019218,-0.098235,-0.0057905
0.51268,0.1481,0.68591,0.99162,0.91719,1.1732,0.79921,0.55867,0.86026,0.28398,0.2304,0.79277,0.64566,0.16625,-0.52506,0.2872,0.48679,0.20695,0.52081,0.42735,0.29927,0.89993,-0.010316,0.53515,0.21368,-0.24331,0.32649,-0.36654,0.46972,0.56852,0.94538,0.17604,0.22063,0.12513,0.35649,0.68227,0.62856,-0.18881,0.22337,0.88249,0.43839,0.46802,0.32458,0.55395,0.70677,0.98577,0.55584,0.73511,0.56076,-0.040124,0.34723,0.64347,0.64166,0.22263,0.088459,0.15667,0.37954,0.85272
-0.24842,-0.22746,-0.20154,0.1497,0.21328,-0.069386,-0.40009,-0.33285,-0.32361,-0.6811,-0.94513,-0.19702,-0.56812,-0.87241,-0.0031155,-0.75337,0.024197,-0.80334,-0.56676,-0.50071,0.10398,0.25588,0.067031,0.13389,0.14863,0.034305,-0.10513,0.0063564,-0.36019,-0.044111,0.0084432,0.18657,0.16534,0.12089,-0.45991,-0.27541,-0.1279,0.038567,0.038679,-0.31639,0.13368,0.14087,-0.30042,-0.41596,-0.14112,-0.19955,0.24956,0.135,-0.59569,-0.24372,-0.47605,-0.51599,-0.10647,-0.11113,0.16409,-0.23248,-0.10816,-0.078686
-0.091925,0.29101,0.13472,0.4151,0.74171,0.093419,0.33712,0.74363,0.38382,0.22846,0.57579,0.48474,0.20475,-0.14446,0.44035,-0.1652,0.31508,0.26892,0.30455,0.13063,0.03512,0.33393,-0.021598,0.11191,-0.21888,0.53766,0.17088,0.45002,0.27311,0.271,0.42817,0.10341,0.022011,0.2459,0.17037,0.031372,0.17298,-0.037947,0.43079,-0.11024,0.34633,0.10548,0.12626,-0.053778,-0.1096,0.29255,0.0081483,-0.024802,0.15967,0.54212,0.36079,0.39946,0.030373,0.32647,0.14361,-0.41496,0.12941,0.31657
-0.37904,0.08653,0.68341,-0.22904,0.27023,0.0022217,-0.089362,0.17518,0.46894,-0.070821,-0.047205,0.034684,0.48919,0.56856,-0.22975,0.19861,0.32998,-0.7073,0.12373,0.53119,0.28932,0.39543,-0.27129,0.10805,-0.26882,0.38444,0.21733,0.18312,0.004265,0.38215,0.18921,-0.024072,-0.10703,0.2163,0.3197,1.0337,0.50664,-0.021673,-0.4823,0.054591,0.39857,0.45836,-0.10366,-0.44271,0.20479,0.044165,-0.071342,0.15072,0.50926,0.51723,-0.085931,0.16291,-0.36697,0.48399,0.057393,0.056522,0.28789,0.21129
0.56993,0.39834,0.21404,0.047158,-0.0046807,0.091743,0.11311,-0.16625,0.35379,-0.15577,-0.37314,0.23287,-0.10575,-0.044503,-0.32567,1.0658,0.031085,-0.19648,0.23401,0.46793,0.0050204,0.21214,0.095196,-0.071355,-0.46375,0.1863,0.20675,0.45301,0.4702,-0.42545,-0.038994,0.27069,0.54157,0.19212,0.096898,-0.017406,0.039042,-0.043541,0.04453,-0.42779,0.41866,-0.34093,0.54636,-0.37255,0.025376,-0.54805,-0.318,0.21834,0.3439,0.22784,0.39279,-0.016786,0.76097,0.2173,0.64168,-0.14264,-0.15953,0.014466
0.10126,-0.34897,0.5242,0.10895,0.3189,0.049577,0.13539,0.73164,0.31809,0.18394,-0.090206,0.25092,-0.16408,0.3794,0.5902,0.045496,0.31922,0.46178,0.34735,0.56964,0.25868,0.075102,-0.21007,-0.22952,-0.19484,0.50851,0.14787,0.12908,0.0055095,-0.14748,-0.14953,-0.08281,-0.25009,-0.16774,0.34913,0.33013,-0.14865,0.35197,0.41565,0.15234,0.15702,0.024779,-0.015589,-0.19234,-0.20413,0.05206,0.084623,-0.13759,0.074826,0.68056,0.20616,0.52454,0.3749,0.16118,0.50005,-0.29332,0.45424,0.31992
-0.17784,-0.11007,0.067461,0.01908,-0.37755,-0.42604,-0.3671,-0.54786,0.019613,0.40162,0.21108,0.078059,-0.15456,0.23151,-0.20209,0.80299,-0.013992,0.14751,0.18741,-0.14459,-0.4329,-0.81767,0.52334,0.02855,-0.70519,-1.0028,-0.13362,-0.86369,-0.83279,-0.77016,-0.20606,-0.25374,-0.49234,-0.57652,-0.017421,0.030995,-0.28904,0.10368,-0.53146,0.052884,-0.11055,-0.32423,0.18425,0.021826,0.18059,0.082892,-0.15795,-0.23339,-0.27508,-0.22667,-0.22284,-0.027305,-0.12291,-0.31005,0.18299,0.11048,-0.22805,-0.083385
-0.56708,-0.10738,-0.2253,0.116,-0.08916,-0.10479,-0.35516,-0.6179,-0.51641,-0.60928,-0.34455,-0.76883,-0.72737,-0.67529,0.32082,-0.46883,-0.28147,-0.085505,-0.4952,-0.17878,-0.17628,-0.53394,-0.4869,0.026705,-0.25676,-0.25111,-0.34039,-0.38728,-0.38957,-0.28642,-0.22465,-0.45764,-0.10288,-0.73209,-0.58763,-0.48489,-0.23338,-0.017769,-0.98783,-0.20055,-0.040838,-0.30981,-0.46861,-0.29312,-0.57344,-0.30354,0.17827,-0.37305,-0.60175,-0.62557,-0.5095,-0.47378,-0.25989,-0.36393,-0.65513,0.63871,-0.10731,-0.23255
0.44645,0.58967,0.34595,0.073566,0.24098,0.084535,0.031981,0.46892,0.28203,0.01363,0.41155,0.63034,0.57696,0.37218,-0.13409,0.51251,0.84315,0.23712,0.59383,0.74041,0.82979,0.93584,0.17774,0.39982,0.67306,1.3204,0.16902,1.0401,0.50515,0.53479,0.57371,0.41799,0.52705,0.28119,0.33414,0.35629,0.091221,0.31769,-0.17513,0.11584,0.36639,0.49399,0.28593,0.22686,0.18855,0.47663,0.086,0.10141,0.45852,0.4935,0.019173,0.067644,0.50995,0.83721,0.55644,1.0956,0.53545,0.54719
-0.19443,-0.052301,0.049521,-0.036381,0.14482,-0.19877,0.0062704,-0.083318,0.048733,0.11585,-0.66517,0.01012,-0.26535,0.20313,0.011542,0.10573,-0.34735,-0.42632,-0.26578,0.23168,-0.71488,-0.30316,-0.6371,-0.32325,-0.53925,0.23529,-0.2684,-0.091733,-0.34073,-0.013708,-0.26545,-0.146,-0.55122,-0.11611,0.2997,-0.069085,0.34565,-0.23818,-0.15009,-0.23667,-0.2104,-0.52203,0.16007,0.17428,-0.11586,-0.29532,-0.78594,-0.44214,-0.14632,0.28413,-0.050087,0.13542,-0.25568,0.17074,0.33682,0.3965,-0.22717,-0.21005
0.43294,0.0017709,0.42874,0.21456,0.39724,0.32231,0.51709,0.44285,0.80313,0.47856,0.31381,0.93269,0.47738,0.21389,0.38119,0.13808,1.0112,0.098217,0.044009,0.28661,0.79733,0.49122,0.76011,0.23251,0.66998,0.098825,0.28072,0.1832,0.79829,0.81136,0.66301,0.58318,-0.24362,0.88696,0.81738,0.48977,0.2549,0.28122,0.5803,0.69785,0.69595,1.0209,0.72658,0.62582,1.1649,0.97617,0.56424,0.76959,0.53711,0.70279,0.21436,0.59201,0.5769,-0.38204,0.53322,-0.27814,0.25746,0.29976
0.38759,0.31118,0.36826,0.007839,0.27032,0.20011,0.015039,0.079925,-0.031716,0.22277,-0.16246,0.19802,-0.14875,0.26312,0.35395,0.016394,0.26489,0.36011,0.021592,-0.060916,0.28973,0.49083,0.68705,0.39708,0.56618,0.46059,0.070115,-0.15027,-0.19503,0.14224,-0.016049,0.37406,-0.14211,-0.17556,0.44243,0.47537,-0.10089,0.15758,0.18772,0.3319,0.35568,-0.028564,-0.092264,-0.067763,-0.17675,0.535,0.62694,0.47867,0.49917,0.53497,0.12101,0.28464,0.35652,0.036161,0.43668,-0.39244,-0.012108,0.082239
-0.36761,-0.11323,-0.69774,-0.51233,-0.67731,-0.68918,-0.24472,-0.65646,-0.57639,-0.31925,-0.13162,-0.44429,-0.039802,-0.077291,-0.033432,-0.18808,-0.31188,-0.67278,0.038508,-0.39745,-0.10211,-0.15264,0.18129,-0.4859,-0.24388,-0.50132,-0.2771,-0.24486,0.014306,-0.19951,-0.31463,0.11307,0.13126,0.0084836,-0.65291,-0.61677,-0.8454,-0.56772,-0.45646,-0.69701,-0.45123,-1.0082,0.16433,-0.49321,-0.20419,-0.68192,-0.76918,0.53421,-0.33805,-0.23537,-0.30108,-0.26577,-0.21876,-0.38174,-0.41084,-0.66199,-0.82012,-0.36287
0.024476,-0.15976,0.78582,0.28996,0.14654,0.28796,0.31913,0.32832,-0.095086,-0.14737,0.19555,-0.1076,0.023537,-0.2388,0.33032,0.0065704,0.37343,0.32266,-0.051718,0.58828,0.029467,-0.1906,-0.13784,0.14095,0.3836,-0.20084,0.74906,-0.12873,-0.49863,-0.40667,-0.019369,-0.41483,-0.14711,-0.42368,0.43951,0.21743,0.27553,0.65371,-0.15477,0.1772,0.056514,0.62949,-0.19534,0.26844,0.0047205,-0.0072944,-0.24515,-0.30156,-0.5515,0.4165,-0.02281,0.61722,-0.31716,0.11207,0.5373,0.041463,0.15695,-0.25548
-0.50484,0.051091,-0.78123,-0.75207,-0.68028,-0.61247,-0.93461,-0.37065,-0.79382,-0.84102,-0.72988,-0.89412,-0.59197,-0.75568,0.29246,-0.46497,-0.43872,-0.69783,-0.41866,-1.1183,-0.022776,0.00052367,-0.28451,-0.32156,-0.37124,-0.73176,-0.44669,-0.33321,-0.21926,-0.033619,-0.32255,0.0031315,0.19003,-0.13924,-0.48064,-0.60018,-0.57437,0.1245,-0.31673,-0.86885,-0.4511,-0.58893,-0.80331,-0.48217,-0.37718,-0.16302,0.16435,-0.32965,-0.20217,-0.50942,-0.69359,-0.5623,-0.14713,-0.5004,-0.68067,-0.16992,-0.26163,-0.41357
0.068559,-0.059433,0.11273,0.58719,0.57226,0.1999,0.34399,0.29469,0.09138,0.6531,0.09113,0.16151,0.43787,0.15369,-0.3219,0.63498,0.20849,0.010199,-0.14189,0.097681,-0.10736,-0.028602,-0.0010537,0.45118,0.23624,0.043178,0.3787,-0.21788,0.071658,0.045464,0.38065,0.057561,-0.41646,0.090111,0.37176,0.31592,0.19558,0.20569,0.20467,0.25338,0.69076,-0.091793,0.64055,-0.15544,0.40851,0.34278,0.10859,0.091428,0.28062,0.033614,-0.10661,0.23561,0.22947,0.0033962,-0.27818,-0.048569,-0.057542,-0.19872
0.20652,0.73034,0.32214,-0.14851,0.094386,0.046129,0.26047,0.13331,0.80364,0.8165,-0.31917,0.44986,0.86407,1.1666,-0.7887,0.15344,0.71402,0.084556,0.41493,0.58418,0.78672,0.77988,0.90535,0.91227,0.56829,0.64462,0.80466,0.65443,0.50335,0.66586,0.62754,0.66809,0.069055,0.82538,0.6604,0.63654,0.25036,0.35708,0.65341,0.71253,0.63051,0.85881,0.32337,1.2075,0.84475,0.65748,0.54896,0.11993,1.2396,0.76333,0.403,0.45749,0.65548,0.59983,0.055364,-0.47787,0.41219,0.94535
-0.85699,-0.31908,-0.57312,-0.19032,0.29604,-0.58554,0.21923,0.28269,-0.01684,-0.49287,-0.84613,-0.49771,-0.56517,-1.5004,-0.050838,-0.69788,-0.87389,-0.41684,-0.60095,-0.60638,-0.75901,-0.49945,-0.45856,-0.92853,-0.76689,-0.27759,-0.41623,-0.10282,-1.086,-0.64696,-0.90506,-0.2441,-0.99745,-0.92157,-0.64574,-0.90979,-0.25829,-0.45654,-0.062444,-0.23878,-0.56443,-0.27054,-0.65269,-0.092662,-0.58816,-0.3358,-0.16535,-0.87561,-0.97591,-0.72259,0.083056,-0.12804,-0.28593,0.26303,0.2075,0.61806,-0.79569,-0.14025
-0.22285,0.35695,0.028108,0.068309,0.15765,0.19055,0.0036926,0.082021,0.59623,0.17245,0.58259,0.82595,-0.015163,0.21586,-0.4882,0.21448,-0.26295,-0.075479,0.44757,0.20843,-0.2292,-0.17168,0.44911,0.14222,0.025702,-0.89953,0.23384,-1.0706,-0.47042,-0.38786,-0.075963,-0.27412,-0.27733,-0.50556,0.086209,-0.025316,-0.11974,-0.53249,0.23117,0.053676,-0.060113,0.35559,0.10262,0.55797,0.40604,-0.19164,-0.14901,-0.15376,0.067948,-0.19439,0.21529,-0.13908,-0.080876,0.37028,0.48098,0.16973,0.15329,0.056538
0.029328,-0.17794,-0.13948,0.14711,-0.075517,0.59145,0.26403,-0.0069945,0.33557,0.35915,-0.0097361,0.17564,-0.20581,0.096382,0.12926,0.042988,-0.14532,0.48251,0.19686,0.2078,0.11168,0.16476,0.19969,0.24705,0.059662,-0.20992,0.12883,-0.28844,-0.097973,-0.046185,-0.042116,-0.11747,-0.14606,-0.19069,0.09756,0.10573,-0.090001,0.21837,0.060281,-0.43489,-0.017409,-0.057511,0.095068,-0.34898,-0.065008,-0.088735,0.26152,-0.12735,-0.010491,-0.57914,-0.010874,0.09614,0.14609,-0.043677,0.023184,-0.35247,-0.58387,0.11061
-0.45463,0.15671,0.0031869,0.41361,-0.17388,-0.0036702,-0.18993,-0.13137,0.33438,0.035877,-0.16752,0.277,0.14177,0.035743,0.065797,0.019351,-0.097749,0.4871,0.52503,0.63542,-0.3057,0.23446,-0.12223,-0.22961,-0.24542,0.16236,0.3897,-0.70611,-0.37075,0.12524,0.13326,0.32608,-0.7201,-0.0019744,0.53407,0.27259,0.38132,0.34132,-0.046071,-0.064946,-0.4681,0.24743,-0.011792,-0.25434,-0.34882,-0.10337,0.26581,-0.035308,0.15573,-0.019754,-0.034378,-0.12738,-0.18592,0.69449,0.54913,-0.020208,0.27147,0.35359
-0.09369,0.14686,0.070451,0.046306,0.30176,0.1178,0.10171,0.16573,0.069689,0.40952,0.64531,-0.020473,0.42989,0.083635,0.32908,-0.22438,0.46253,0.91525,0.35331,0.34296,0.44381,0.48514,0.21315,0.42397,0.10959,0.072577,0.45168,-0.12238,0.52429,0.6058,0.85795,0.38364,0.97774,0.33838,0.21831,0.1244,0.49448,0.44583,0.52241,0.47834,0.31017,0.42888,0.025438,0.34209,0.17096,0.41311,0.41473,0.22476,0.066351,0.040659,0.474,0.063391,0.23669,-0.23699,0.12415,0.3509,0.26677,0.29881
-0.25072,0.0021399,-0.12916,-0.33137,-0.092885,-0.47823,-0.559,-0.12079,-0.32889,-0.30337,-0.62462,-0.38006,-0.62657,-0.5583,-0.3268,0.17653,-0.4664,-0.059451,-0.67973,-0.38427,-0.0055102,-0.15596,-0.24247,-0.23141,-0.25952,0.35776,-0.41088,0.073047,0.09597,-0.10328,-0.68878,-0.14109,-0.23255,-0.23672,-0.56483,-0.33033,-0.23618,0.19513,0.013141,-0.20412,-0.25874,-0.2917,-0.41796,-0.25377,-0.62061,-0.022887,-0.018689,-0.42692,-0.45992,0.0033738,-0.28726,-0.11043,0.1493,-0.04975,-0.11712,0.40368,0.089095,-0.3414
-0.72201,0.058294,-0.25751,0.34271,-0.3126,-0.21275,-0.22715,-0.67222,-0.61555,-0.53382,-0.4222,-0.58539,-0.44276,-0.3592,0.20507,-1.0163,-0.67063,-0.33477,-0.53854,-0.19026,-0.61034,-0.86901,-0.82611,-0.20817,-0.28036,-0.84075,-0.84752,-0.71979,-0.70763,-0.25559,-0.43004,-1.1718,-0.52621,-0.76076,-0.50108,-0.83601,-0.16368,-0.63895,-0.43174,-0.42952,-0.6258,-0.057433,0.0074336,-0.13972,-0.43237,0.15629,-0.075798,-0.28479,-0.6443,-0.46964,-0.66173,-0.9722,-0.38431,-0.060376,-0.15111,0.24882,-0.38742,-0.54899
-0.34811,-0.27733,-0.35793,0.07678,-0.40182,-0.11073,-0.2104,0.12873,-0.27482,0.0017823,-0.39804,-0.32205,-0.075956,0.11847,-0.032221,0.11195,-0.32888,0.30964,-0.41086,-0.62913,-0.32523,-0.4166,0.2807,-0.41836,0.010563,-0.70758,-0.22574,-1.0496,0.35257,-0.59347,-0.37986,-0.28311,-0.11808,-0.2055,-0.2092,-0.30404,-0.59312,-0.2811,-0.22919,-0.52924,-0.49108,-1.0106,-0.0045376,-0.36628,-0.24107,-0.50061,-0.35348,-0.41465,0.037477,-0.62697,0.010842,0.043044,-0.15055,-0.16144,-0.21133,0.22851,-0.22145,-0.18242
-0.29429,0.6151,0.29644,0.72053,0.15816,-0.11015,0.13505,0.78701,0.56445,0.17817,0.048582,0.24697,0.15843,0.50666,-0.048506,-0.51904,-0.097174,0.59183,0.1573,0.26009,-0.51268,-0.2762,0.03197,-0.70224,-0.52499,-0.57932,-0.3905,-0.63329,-0.70854,-0.58157,0.12392,-0.56883,-0.37384,-0.48695,0.021435,-0.073781,0.15229,0.39407,0.083706,0.21465,-0.16848,-0.11459,0.11654,0.054892,0.034241,-0.053946,-0.22687,-0.41298,0.21502,-0.019114,0.27823,-0.30434,0.12368,0.24627,0.1431,0.1246,0.20302,0.20288
0.087983,-0.28757,-0.55448,-0.14066,-0.057855,-0.079375,-0.078673,-0.69995,-0.78378,-0.48684,-0.25855,-0.4414,-0.34786,-0.79884,-0.20561,-0.77332,-0.44075,-0.40929,-0.39117,-0.38534,-0.88466,-0.38554,-0.17544,-0.80713,-0.49534,-0.75181,-0.21236,-0.77087,-0.46775,-0.21063,-0.27278,-0.29024,0.015405,-0.35085,-0.34459,-0.63664,-0.56831,-0.15394,-0.13105,-0.21419,-0.47112,-0.30068,-0.74963,-0.27479,-0.58076,-0.11722,-0.05898,-0.12975,-0.52366,-0.20151,-0.38495,-0.3781,-0.45977,0.18712,0.14992,0.77842,0.11193,-0.493
-0.17766,-0.0088323,0.23986,0.63673,0.48711,0.29886,0.49434,0.67548,0.33351,0.37125,0.21033,0.1435,0.082276,0.17987,0.1309,-0.052123,-0.012368,-0.69191,0.24793,0.3298,-0.020957,0.29671,0.088309,0.49256,0.42238,-0.19285,-0.41056,-0.081099,0.48089,0.53503,0.49192,-0.031439,-0.034872,0.29074,0.1693,0.21423,0.10889,0.32892,-0.17189,0.38396,0.30284,0.26159,0.21912,0.26699,0.33273,0.49902,0.11111,1.0725,0.14747,-0.23095,-0.43793,-0.030615,0.29671,-0.063796,0.16725,0.35418,0.16269,0.38156
-0.24721,0.079733,-0.5849,-0.77636,-0.21866,-0.50346,-0.74865,-0.62326,-0.41766,0.033899,-0.58946,-0.67893,-0.32969,-0.65287,-0.61527,-0.47914,-0.73045,-0.84168,-0.62297,-0.3423,-0.15811,-0.29501,-0.2199,-0.28763,-0.76439,0.30813,-0.59979,0.57905,-0.50593,-0.21909,-0.48183,-0.25002,0.25074,-0.14033,-0.43946,-0.60972,-0.31678,-0.04519,-0.032716,-0.46392,-0.44526,-0.1868,0.0083965,-0.23334,-0.14249,-0.3121,0.060089,-0.1248,-0.48768,-0.4237,0.33516,-0.071307,-0.31168,0.24898,-0.042313,-0.09759,-0.48856,-0.40615
-0.19679,-0.17087,-0.076405,0.0081749,-0.76947,-0.083205,-0.32425,-0.032059,-0.04302,-0.34671,-0.08665,-0.11555,-0.37317,-0.23335,-0.10555,0.1093,-0.60494,-0.32654,0.35633,0.1029,-0.4696,-0.1881,0.16648,-0.22993,-0.23175,-0.21984,0.33989,-0.20536,-0.32668,-0.58463,-0.29045,-0.31198,-0.33175,-0.35813,0.30438,-0.20392,-0.10086,0.27045,-0.2544,-0.26997,-0.43453,-0.23917,-0.083024,-0.33661,-0.54483,0.28914,0.14475,-0.7051,-0.1991,0.052296,0.066979,0.35583,0.016314,-0.5459,-0.29494,0.2468,0.11629,-0.29483
-0.13631,0.34485,0.090134,-0.37863,-0.076888,0.2409,-0.26479,0.050718,0.18679,-0.16336,-0.081466,-0.10682,0.03777,-1.0889,0.1134,-0.45855,-0.25814,0.55163,0.017233,0.19459,-0.15452,0.34,-0.29642,-0.15562,-0.0069674,0.14366,-0.13476,0.35112,-0.33872,-0.17302,-0.28454,-0.11539,-0.36551,-0.21016,0.32857,0.066171,0.25868,0.064755,-0.25936,-0.13965,-0.39809,0.21105,-0.058056,0.17617,-0.053302,0.12815,-0.11881,-0.4653,-0.75882,-0.055395,0.033438,0.017125,0.20635,-0.11877,0.22757,-0.49407,-0.231,0.052521
0.60284,0.81503,0.89525,0.84265,0.85861,0.69077,0.90463,0.56136,0.83303,1.0874,0.22592,0.97829,0.843,0.30903,0.21965,-0.093884,0.77277,0.58418,1.1281,0.98162,0.56139,0.72342,0.29845,0.51924,0.73145,0.88473,0.13131,0.98227,0.15835,0.5389,0.71614,-0.0058374,-0.17313,0.38494,1.1953,0.72082,0.9566,0.32251,0.88165,1.0914,0.23208,1.1255,0.43987,0.66479,0.52626,0.59523,0.42852,0.28994,0.35583,1.0196,0.84543,0.57482,0.46686,0.88714,0.69067,0.20143,-0.36836,0.9025
0.52561,-0.17188,-0.5511,0.090293,-0.20624,-0.17939,-0.053264,-0.33939,-0.57419,-0.53999,-0.87194,-0.64797,-0.29899,-0.58904,-0.5949,-0.59474,-0.45735,-0.45195,-0.78201,-0.62039,-0.089792,0.24156,-0.33473,-0.64611,-0.41089,-0.12097,0.11481,0.27114,-0.26775,-0.34953,-0.60158,0.27343,0.214,-0.15742,-0.60825,-0.73819,0.0024376,0.052254,-0.56778,-0.18981,-0.76714,-0.52098,-0.19236,-0.15615,-0.50904,-0.057845,-0.20786,-0.26369,-0.73298,0.052652,-0.77531,-0.36607,0.35212,-0.13314,-0.24387,0.27799,-0.1207,-0.21851
0.23647,-0.33454,0.12261,-0.023795,0.51903,0.0015745,0.31869,0.50157,0.32757,-0.050281,-0.11567,0.18926,0.070277,-0.26514,-0.18894,0.18383,-0.17903,-0.17189,-0.38004,0.31493,0.09978,0.19554,-0.34574,0.046956,-0.023684,-0.53364,-0.19554,-0.12533,-0.079714,0.032844,-0.12352,0.13769,0.10669,-0.18092,0.15453,-0.32958,0.34653,-0.021247,0.40584,0.1957,-0.34942,0.1018,-0.95356,-0.086018,-0.34024,0.28867,0.16587,0.33238,-0.28547,-0.54549,-0.13049,-0.65814,-0.15845,-0.14865,0.21386,1.0162,-0.27391,-0.22705
0.37466,0.026815,-0.079173,0.20271,0.29593,0.39633,0.42621,0.95842,0.26853,-0.052772,0.19939,0.26098,0.49186,0.15984,0.40624,-0.1225,-0.23866,-0.25307,-0.03589,-0.019971,0.36734,0.45264,0.65175,0.54035,0.86784,-0.24241,0.70172,0.019698,1.1363,0.90289,0.72326,0.62317,0.54741,1.2734,-0.18438,0.096803,0.6077,0.27329,0.30624,0.84556,0.8841,0.62558,0.5877,0.47003,0.82806,0.85125,0.13723,0.52786,0.019692,-0.11225,0.052809,0.091448,0.28877,0.20422,0.32279,0.105,0.050765,0.69074
-0.085818,0.32047,-0.30952,-0.15253,-0.32874,-0.27005,-0.081964,-0.51555,-0.093121,0.091793,0.19778,-0.061563,0.073456,-0.31088,0.63107,0.098559,0.021423,-0.26095,-0.092072,-0.44948,-0.22703,-0.24659,0.13019,-0.35885,-0.36115,0.55147,-0.17699,0.38443,0.38127,0.14325,0.29806,0.5421,-0.44827,0.21921,-0.51574,-0.35585,-0.39101,0.44511,-0.44993,-0.22652,0.23913,0.18075,0.27352,0.11138,0.090019,-0.55216,-0.25005,0.47909,-0.028192,0.08195,0.52835,-0.064337,0.094259,0.32764,0.26363,0.40772,0.30424,0.15603
-0.10236,0.13269,0.48086,0.090736,-0.33746,-0.049492,0.27144,-0.37072,0.010136,0.12558,-0.081704,0.12228,-0.0952,-0.12879,0.363,-0.51379,0.46796,0.39042,0.16234,0.13196,0.24947,0.20604,0.50416,0.31052,0.44069,0.37721,0.24011,0.22668,0.37792,0.22216,0.45872,0.59601,0.18582,0.31658,0.1318,-0.13108,-0.15987,0.15099,-0.34957,0.26089,0.40618,0.20381,-0.070286,-0.06341,-0.052759,0.07543,0.16083,0.08895,-0.48539,0.41921,0.01037,-0.19486,0.020283,0.14561,-0.26516,0.77117,-0.30704,0.020257
-0.014503,-0.02301,-0.078331,0.38213,0.047138,0.3352,-0.24498,-0.1227,-0.40165,-0.055048,0.045901,-0.25153,0.050625,0.0034301,-0.3559,-0.20931,0.31668,-0.080232,-0.50936,-0.21452,-0.2034,0.047636,-0.041087,-0.0972,0.072423,-0.13618,0.47444,-0.027441,0.356,0.3357,-0.22948,0.097869,-0.39373,0.013611,0.28656,-0.22873,-0.13999,0.013319,0.12524,0.22162,0.066634,0.1933,-0.031617,0.17147,0.37454,-0.076066,-0.28741,0.15258,-0.17007,-0.50066,0.22498,-0.2936,-0.10005,0.1293,0.61177,0.27099,0.32731,0.076925
-0.24677,-0.63885,-0.13042,0.087905,-0.23416,-0.40432,-0.1714,-0.77932,-0.20308,-0.0032182,-0.23458,-0.14551,-0.071407,0.063156,-0.71294,0.56192,-0.058329,-0.45188,-0.41772,-0.09073,-0.16971,-0.14512,0.28267,-0.10214,-0.063581,-0.37231,0.018342,-0.33555,-0.30752,-0.40277,-0.10513,-0.29699,-0.19137,-0.11786,0.073607,0.085604,-0.44046,-0.62374,-0.39063,-0.12501,0.057679,-0.25506,0.40089,-0.054848,0.60333,-0.79696,-0.14525,0.07711,0.048533,-0.5854,-0.44007,-0.22139,-0.20591,-0.020445,0.37691,-0.32576,-0.41871,-0.42474
